outgoing_connections,obyt_SUM,ibyt_SUM,ln_ibyt_SUM,ln_obyt_SUM,weighted_degree,ip,degree,total_traffic,ln_total_traffic,ln_degree,ln_weighted_degree,label
858,2310686,23576028,16.975740991,14.6530550081,880.0,172.20.2.43,20,25886714,17.0692404221,2.99573227355,6.77992190747,1.0
659,1700800,4081026,15.2218589854,14.3466092866,675.0,172.10.1.65,22,5781826.0,15.5702301077,3.09104245336,6.51471269087,1.0
636,2340676,3230256,14.988071949,14.6659503345,646.0,172.20.1.16,18,5570932.0,15.5330729229,2.8903717579,6.47079950378,1.0
1168,23712531,12668788,16.3546518887,16.9815142006,1195.0,172.10.1.123,25,36381319,17.4095659866,3.21887582487,7.08590146437,1.0
995,6311723,6449200,15.6794666501,15.6579192559,1022.0,172.20.2.19,20,12760923,16.3618981687,2.99573227355,6.92951677076,1.0
1038,7747722,20845823,16.8526641504,15.8629094226,1102.0,172.20.2.32,21,28593545,17.168691551,3.04452243772,7.00488198971,1.0
694,1539778,3931812,15.1846109463,14.2471488082,709.0,172.30.2.58,21,5471590.0,15.5150798086,3.04452243772,6.56385552653,1.0
743,2129350,2416014,14.6976296327,14.5713273268,759.0,172.30.1.49,21,4545364.0,15.3296183704,3.04452243772,6.6320017774,1.0
697,1917777,20820618,16.8514543037,14.4666772607,730.0,172.30.1.72,22,22738395,16.9395654633,3.09104245336,6.59304453414,1.0
1064,10842313,13770688,16.4380528331,16.1989669076,1086.0,172.30.2.47,19,24613001,17.0187853572,2.94443897917,6.99025650049,1.0
1027,24095205,3823651,15.1567162833,16.997523416,1038.0,172.10.1.103,23,27918856,17.1448128608,3.13549421593,6.94505106373,1.0
612,2357572,7108038,15.7767368143,14.6731428339,627.0,172.30.1.163,18,9465610.0,16.0631757885,2.8903717579,6.44094654063,1.0
1499,29403919,94729542,18.366536463,17.1966385227,1594.0,172.30.1.203,22,124133461,18.6368678432,3.09104245336,7.37400185935,1.0
1172,25054867,3898455,15.1760908788,17.036578658,1193.0,172.10.1.107,24,28953322,17.181195505,3.17805383035,7.0842264221,1.0
1132,25260708,6772250,15.7283439383,17.044760703,1152.0,172.10.1.108,25,32032958,17.2822758682,3.21887582487,7.04925484126,1.0
923,2539457,775162,13.5608273187,14.7474608366,943.0,172.10.2.143,20,3314619.0,15.0138532429,2.99573227355,6.84906628263,1.0
620,1975825,11843358,16.2872777621,14.4964965906,641.0,172.30.2.147,23,13819183,16.4415682573,3.13549421593,6.46302945692,1.0
663,1876179,6829484,15.7367596796,14.4447478198,674.0,172.30.2.136,20,8705663.0,15.9794842914,2.99573227355,6.51323011091,1.0
643,1596200,275082,12.524824514,14.2831363624,651.0,172.20.1.52,16,1871282.0,14.4421343154,2.77258872224,6.47850964221,1.0
1186,24897983,6523920,15.6909859802,17.0302973541,1206.0,172.10.1.129,26,31421903,17.2630157555,3.25809653802,7.09506437729,1.0
734,2280438,3621976,15.1025302912,14.6398780877,749.0,172.30.2.111,19,5902414.0,15.5908719777,2.94443897917,6.61873898352,1.0
739,2493011,10917674,16.2058935019,14.7290017749,761.0,172.20.1.75,20,13410685,16.4115623352,2.99573227355,6.63463335786,1.0
710,2030018,8800964,15.9903718189,14.523555218,719.0,172.30.2.97,20,10830982,16.1979212889,2.99573227355,6.57786135772,1.0
906,3679452,12397820,16.3330312087,15.118274386,935.0,172.20.2.34,21,16077272,16.5929171556,3.04452243772,6.84054652929,1.0
1075,10367917,8066446,15.9032235467,16.1542266921,1091.0,172.10.1.221,21,18434363,16.7297270352,3.04452243772,6.99484998583,1.0
977,7727602,13740854,16.4358839971,15.8603091525,1054.0,172.30.2.3,21,21468456,16.882095253,3.04452243772,6.9603477291,1.0
700,2800654,9016818,16.0146020582,14.8453635193,713.0,172.30.2.133,19,11817472,16.2850896723,2.94443897917,6.56948142041,1.0
1216,11946220,9892370,16.1072743109,16.2959254683,1245.0,172.20.1.230,20,21838590.0,16.8991891463,2.99573227355,7.1268908089,1.0
587,1381455,2319370,14.656806155,14.1386478495,600.0,172.10.2.108,18,3700825.0,15.1240663257,2.8903717579,6.39692965522,1.0
699,2762816,1734040,14.3659645041,14.8317610074,711.0,172.20.1.172,20,4496856.0,15.3188890439,2.99573227355,6.5666724298,1.0
683,1979719,5959000,15.6004132397,14.4984654734,697.0,172.20.1.86,17,7938719.0,15.8872624852,2.83321334406,6.54678541076,1.0
637,1419406,6207416,15.6412552643,14.1657490322,655.0,172.20.1.123,18,7626822.0,15.8471818027,2.8903717579,6.48463523564,1.0
842,2384175,8862716,15.9973638219,14.6843637105,856.0,172.20.1.177,18,11246891,16.2356022929,2.8903717579,6.75227037614,1.0
1036,9696012,24113676,16.9982897064,16.0872252249,1063.0,172.10.1.215,23,33809688,17.3362579466,3.13549421593,6.96885037834,1.0
666,1483749,7547844,15.8367725175,14.2100825509,677.0,172.20.1.17,17,9031593.0,16.0162393218,2.83321334406,6.51767127291,1.0
585,1405807,8351294,15.9379270549,14.1561220731,597.0,172.20.1.4,17,9757101.0,16.0935058856,2.83321334406,6.39191711339,1.0
1640,30141593,57501417,17.8673201489,17.2214166031,1697.0,172.30.1.226,21,87643010.0,18.2887824171,3.04452243772,7.43661726523,1.0
751,2229974,9506220,16.0674568792,14.6175004842,765.0,172.30.1.10,17,11736194,16.278188129,2.83321334406,6.63987583383,1.0
791,1242079,6542696,15.6938598709,14.0322971465,812.0,172.10.2.70,20,7784775.0,15.8676804611,2.99573227355,6.69950034016,1.0
687,1610981,12872538,16.3706067629,14.2923538682,706.0,172.10.1.47,23,14483519,16.4885219403,3.13549421593,6.55961523749,1.0
661,1672973,13994026,16.4541410822,14.3301128412,687.0,172.30.1.58,21,15666999,16.5670670835,3.04452243772,6.53233429222,1.0
1079,24280034,95676,11.4687227623,17.0051649245,1090.0,172.10.1.102,23,24375710.0,17.0090977026,3.13549421593,6.99393297522,1.0
929,6547402,17410372,16.6725766785,15.6945788877,960.0,172.10.1.247,23,23957774,16.9918034221,3.13549421593,6.86693328446,1.0
698,2257849,8606456,15.9680231773,14.6299231481,716.0,172.30.1.199,19,10864305,16.2009932028,2.94443897917,6.57368016696,1.0
611,1283778,20236094,16.8229783996,14.0653178511,631.0,172.30.1.38,22,21519872,16.8844873453,3.09104245336,6.44730586254,1.0
696,2128522,1272430,14.0564390161,14.5709384001,745.0,172.30.1.103,18,3400952.0,15.0395659504,2.8903717579,6.61338421838,1.0
744,2824823,16971212,16.6470290548,14.8539562657,775.0,172.20.2.79,19,19796035,16.8009922231,2.94443897917,6.65286302935,1.0
641,1703588,7160692,15.7841171823,14.3482471731,658.0,172.30.2.66,21,8864280.0,15.9975402759,3.04452243772,6.48920493133,1.0
1071,24752783,4057312,15.2160312433,17.0244484851,1082.0,172.10.1.159,19,28810095,17.1762364045,2.94443897917,6.98656645941,1.0
719,2150307,15551780,16.5596856595,14.5811211806,735.0,172.30.2.77,22,17702087,16.6891931002,3.09104245336,6.59987049921,1.0
716,2570494,773414,13.5585697599,14.7596086563,732.0,172.30.1.133,18,3343908.0,15.0226507408,2.8903717579,6.59578051396,1.0
1217,27332435,1824260,14.4166849833,17.1235846502,1234.0,172.10.1.156,26,29156695,17.1881951185,3.25809653802,7.11801620447,1.0
968,11247549,6500459,15.6873833478,16.2356607962,983.0,172.30.2.7,18,17748008,16.6917838422,2.8903717579,6.89060912015,1.0
829,1843860,344850,12.7508648189,14.4273717583,842.0,172.30.1.88,21,2188710.0,14.5988228871,3.04452243772,6.73578001424,1.0
725,1795092,13698516,16.4327980638,14.4005668321,746.0,172.30.1.116,20,15493608,16.5559381097,2.99573227355,6.6147256002,1.0
590,2297505,7985004,15.8930758406,14.6473343095,605.0,172.20.2.103,17,10282509,16.1459548544,2.83321334406,6.40522845803,1.0
686,3451193,6754384,15.7257023335,15.0542305263,706.0,172.10.2.7,22,10205577,16.1384448935,3.09104245336,6.55961523749,1.0
787,1600410,10748898,16.1903137957,14.2857704044,805.0,172.10.1.92,23,12349308,16.3291105871,3.13549421593,6.69084227742,1.0
902,6659443,16874272,16.6413006531,15.7115464054,928.0,172.20.2.35,19,23533715,16.9739446318,2.94443897917,6.83303173279,1.0
656,2107850,10370024,16.1544298946,14.5611790286,676.0,172.30.1.140,19,12477874,16.3394675538,2.94443897917,6.51619307604,1.0
530,1992508,2519482,14.7395638828,14.5049047047,541.0,172.20.1.5,17,4511990.0,15.3222488558,2.83321334406,6.29341927885,1.0
874,7233388,24520302,17.0150119854,15.7942180874,906.0,172.10.1.242,24,31753690.0,17.273519497,3.17805383035,6.80903930604,1.0
642,1747871,18878968,16.7535590562,14.3739090338,664.0,172.10.1.66,24,20626839,16.8421036498,3.17805383035,6.49828214948,1.0
1165,24780797,6910804,15.7485965421,17.0255795967,1183.0,172.10.1.144,24,31691601,17.2715622511,3.17805383035,7.07580886398,1.0
1252,19179376,6081988,15.6208421742,16.769346093,1268.0,172.30.2.25,18,25261364,17.0447866718,2.8903717579,7.145196135,1.0
774,2644125,5059608,15.4367995679,14.7878507557,789.0,172.20.1.72,18,7703733.0,15.8572155745,2.8903717579,6.67076632085,1.0
753,3320727,9307536,16.0463349526,15.0156942928,777.0,172.10.2.32,23,12628263,16.3514479552,3.13549421593,6.65544035037,1.0
1222,28539627,4386894,15.2941320176,17.1668041006,1239.0,172.10.1.192,25,32926521,17.3097890004,3.21887582487,7.12205988163,1.0
1175,27388870,1707820,14.3507282614,17.1256472845,1184.0,172.10.1.116,22,29096690.0,17.18613498,3.09104245336,7.07665381544,1.0
700,1495683,3089316,14.9434602651,14.2180935167,715.0,172.20.1.50,18,4584999.0,15.3383004456,2.8903717579,6.57228254269,1.0
694,2298140,11518948,16.2595038896,14.6476106581,708.0,172.30.1.192,18,13817088,16.441416645,2.8903717579,6.56244409369,1.0
835,2527217,15114442,16.5311612685,14.7426292553,850.0,172.30.1.176,17,17641659,16.6857736517,2.83321334406,6.74523634948,1.0
741,3828899,7147968,15.7823386785,15.1580878525,756.0,172.20.2.132,19,10976867,16.2113006164,2.94443897917,6.62804137618,1.0
657,2256214,9374502,16.0535040084,14.6291987453,675.0,172.30.1.144,18,11630716,16.2691600875,2.8903717579,6.51471269087,1.0
662,2005786,1323880,14.0960773769,14.5115465619,675.0,172.30.1.168,18,3329666.0,15.0183825566,2.8903717579,6.51471269087,1.0
654,1644601,10179766,16.1359125826,14.3130083596,673.0,172.10.1.67,26,11824367,16.2856729603,3.25809653802,6.51174532964,1.0
700,1740191,7885210,15.8804994109,14.3695054353,713.0,172.30.1.120,18,9625401.0,16.0799160996,2.8903717579,6.56948142041,1.0
791,1897699,1448712,14.1861854438,14.4561526576,801.0,172.30.1.25,19,3346411.0,15.0233989862,2.94443897917,6.68586094707,1.0
767,2346626,6492248,15.6861194077,14.6684891098,782.0,172.20.1.162,19,8838874.0,15.9946700509,2.94443897917,6.66185474055,1.0
855,4443398,7020074,15.7642843173,15.306929957,898.0,172.30.1.152,18,11463472,16.2546761902,2.8903717579,6.8001700683,1.0
743,2047866,9203636,16.0351091813,14.5323088333,773.0,172.30.2.52,23,11251502,16.2360121888,3.13549421593,6.65027904859,1.0
1264,14737811,35937928,17.397303786,16.5059269262,1303.0,172.20.1.240,21,50675739,17.7409578333,3.04452243772,7.17242457712,1.0
903015,256957666,2211211,14.6090508872,19.3644219056,917376.0,10.250.178.101,2,259168877,19.3729904419,0.69314718056,13.7292726999,1.0
1103,13368202,16665284,16.6288383113,16.4083894599,1128.0,172.30.2.29,21,30033486,17.2178235171,3.04452243772,7.02820143206,1.0
713,1962400,19111038,16.7657766319,14.4896787719,735.0,172.30.2.137,23,21073438,16.8635239429,3.13549421593,6.59987049921,1.0
1596,28493229,46628777,17.6577284407,17.1651770381,1644.0,172.30.1.254,20,75122006,18.1346240964,2.99573227355,7.40488757562,1.0
713,2870003,9423412,16.058707789,14.869823633,765.0,172.10.2.14,23,12293415,16.3245743111,3.13549421593,6.63987583383,1.0
1086,24201029,3442212,15.051624846,17.0019057109,1105.0,172.10.1.161,24,27643241,17.1348918076,3.17805383035,7.00760061395,1.0
1105,11571755,20851255,16.8529246962,16.2640777731,1141.0,172.20.1.213,21,32423010.0,17.2943789139,3.04452243772,7.03966034986,1.0
710,2389783,5851480,15.5822051787,14.6867131248,724.0,172.20.1.125,19,8241263.0,15.9246641668,2.94443897917,6.58479139239,1.0
1104,23024315,7417016,15.8192873779,16.9520613894,1135.0,172.10.1.195,27,30441331,17.2313118154,3.295836866,7.03438792992,1.0
770,1721437,10286724,16.1463646898,14.3586699651,789.0,172.10.1.85,24,12008161,16.3010970599,3.17805383035,6.67076632085,1.0
628,1948499,14342094,16.4787094076,14.4825698905,645.0,172.20.2.51,19,16290593,16.6060983826,2.94443897917,6.4692503168,1.0
621,2064611,15725357,16.570785063,14.5404523889,640.0,172.20.2.54,18,17789968,16.6941452609,2.8903717579,6.46146817635,1.0
787,2223365,8119569,15.9097876319,14.614532372,806.0,172.20.1.143,19,10342934,16.1518141392,2.94443897917,6.69208374251,1.0
588,1723995,7070716,15.7714723057,14.36015483,602.0,172.30.1.138,17,8794711.0,15.989661076,2.83321334406,6.40025744531,1.0
1061,11228247,10331568,16.1507146205,16.2339432148,1079.0,172.30.2.24,18,21559815,16.8863417233,2.8903717579,6.98378996526,1.0
754,1486991,12242790,16.3204477503,14.212265173,773.0,172.30.1.89,20,13729781,16.4350778271,2.99573227355,6.65027904859,1.0
1707,35455122,59717447,17.9051347802,17.3837782857,1758.0,172.30.1.241,20,95172569,18.3712023175,2.99573227355,7.47193207825,1.0
790,2488111,3659912,15.1129496614,14.727034346,801.0,172.20.1.194,19,6148023.0,15.6316411247,2.94443897917,6.68586094707,1.0
653,2479208,10565918,16.1731440959,14.7234497123,666.0,172.20.1.180,17,13045126,16.3839251354,2.83321334406,6.50128967054,1.0
1910,547461,3826962,15.1575818349,13.2130465053,64614.0,172.20.0.2,8,4374423.0,15.2912851834,2.07944154168,11.0761863846,1.0
639,1281411,193014,12.1705180041,14.0634723725,647.0,172.30.2.95,17,1474425.0,14.2037786412,2.83321334406,6.4723462945,1.0
722,1999027,3354286,15.025749489,14.5081711201,736.0,172.10.1.55,24,5353313.0,15.4932261796,3.17805383035,6.60123011873,1.0
743,2390395,8602006,15.9675059898,14.6869691822,763.0,172.20.1.60,20,10992401,16.2127147739,2.99573227355,6.63725803128,1.0
1175,23741001,10177987,16.1357378089,16.9827141114,1197.0,172.10.1.131,26,33918988,17.3394855335,3.25809653802,7.08757370556,1.0
592,2394551,16542442,16.6214398787,14.6887062973,621.0,172.20.2.127,20,18936993,16.7566278686,2.99573227355,6.43133108193,1.0
583,1400058,923766,13.7362140718,14.1520242223,590.0,172.20.1.111,17,2323824.0,14.6587246626,2.83321334406,6.3801225369,1.0
1749,34425611,83634986,18.2419724833,17.3543113512,1827.0,172.30.1.242,21,118060597,18.5867085845,3.04452243772,7.51043055638,1.0
724,2074123,2945636,14.895835311,14.5450489717,735.0,172.20.1.118,17,5019759.0,15.4288924825,2.83321334406,6.59987049921,1.0
1002,7071392,17069636,16.6528117706,15.7715679068,1029.0,172.20.2.6,20,24141028,16.9994233576,2.99573227355,6.93634273583,1.0
710,2348009,14996698,16.5233406015,14.669078293,742.0,172.30.2.55,23,17344707,16.6687979458,3.13549421593,6.60934924317,1.0
565,1628712,6599182,15.7024562599,14.3033000764,589.0,172.30.1.33,20,8227894.0,15.9230406468,2.99573227355,6.37842618365,1.0
664,1480479,17679439,16.6879128839,14.207876242,694.0,172.20.1.141,21,19159918,16.7683310507,3.04452243772,6.54247196051,1.0
584,1677610,10272326,16.1449640412,14.3328807194,601.0,172.20.1.8,21,11949936,16.2962364807,3.04452243772,6.39859493454,1.0
718,1335528,11000040,16.2134094671,14.1048372772,737.0,172.10.1.23,24,12335568,16.3279973547,3.17805383035,6.60258789219,1.0
735,2088871,7530210,15.8344334878,14.5521342866,753.0,172.30.1.171,18,9619081.0,16.0792592879,2.8903717579,6.6240652278,1.0
680,1732406,7371612,15.8131469648,14.3650217517,748.0,172.10.2.49,20,9104018.0,16.0242264125,2.99573227355,6.61740297797,1.0
1119,26128051,3868062,15.1682641644,17.0785200461,1129.0,172.10.1.143,20,29996113,17.2165783646,2.99573227355,7.02908756415,1.0
672,1578057,2447286,14.7104902134,14.2717049014,691.0,172.10.1.70,24,4025343.0,15.2081206826,3.17805383035,6.53813982377,1.0
163,17042,2610900,14.7752055474,9.74343616439,30296.0,172.10.0.5,28,2627942.0,14.7817115883,3.33220451018,10.3187709696,1.0
556,1720588,4471362,15.3132036182,14.3581766508,574.0,172.20.1.6,17,6191950.0,15.6387606193,2.83321334406,6.35262939632,1.0
636,1753138,5037468,15.4324141329,14.376917883,649.0,172.20.1.7,17,6790606.0,15.7310507444,2.83321334406,6.4754327167,1.0
754,1916976,7136801,15.7807751947,14.4662595024,775.0,172.20.1.119,21,9053777.0,16.0186925767,3.04452243772,6.65286302935,1.0
688,2017636,1713676,14.3541513288,14.517437087,703.0,172.30.1.8,21,3731312.0,15.1322704724,3.04452243772,6.55535689181,1.0
724,1450240,2163758,14.5873570828,14.1872396179,734.0,172.10.2.73,19,3613998.0,15.1003251967,2.94443897917,6.59850902861,1.0
1656,31003899,83940938,18.2456239905,17.2496235287,1728.0,172.30.1.249,21,114944837,18.559962893,3.04452243772,7.45471994936,1.0
1491,28171854,72997148,18.1059309299,17.1538339524,1556.0,172.30.1.208,22,101169002,18.4323029635,3.09104245336,7.34987370474,1.0
556,1541950,12506814,16.3417841737,14.2485584072,570.0,172.10.2.85,18,14048764,16.4580449783,2.8903717579,6.34563636083,1.0
1247,26934638,20146878,16.8185598964,17.1089236742,1272.0,172.10.1.172,26,47081516,17.6673910403,3.25809653802,7.1483457439,1.0
758,2286552,6225912,15.6442304956,14.642555564,780.0,172.20.1.164,20,8512464.0,15.9570420004,2.99573227355,6.65929391968,1.0
623,1618261,16573922,16.6233410542,14.2968626739,644.0,172.30.2.75,21,18192183,16.7165025543,3.04452243772,6.4676987261,1.0
762,3427199,13862448,16.4446941595,15.0472538675,792.0,172.10.2.2,23,17289647,16.665618441,3.13549421593,6.67456139181,1.0
764,1701458,9296342,16.0451315474,14.3469960885,786.0,172.10.1.90,24,10997800.0,16.2132058108,3.17805383035,6.66695679243,1.0
805,3923501,9735368,16.0912759978,15.1824949254,828.0,172.20.2.144,19,13658869,16.4298996122,2.94443897917,6.71901315439,1.0
564,1890793,9132664,16.0273679953,14.4525068758,582.0,172.20.2.62,19,11023457,16.2155360149,2.94443897917,6.36647044773,1.0
676,2067130,6197046,15.6395832849,14.5416717298,686.0,172.30.1.141,17,8264176.0,15.9274405867,2.83321334406,6.53087762773,1.0
1164,26357091,3497580,15.0675818587,17.0872479049,1177.0,172.10.1.196,23,29854671,17.211851868,3.13549421593,7.07072410726,1.0
656,2276063,6545444,15.6942797931,14.637957754,672.0,172.30.2.108,19,8821507.0,15.9927032751,2.94443897917,6.51025834052,1.0
660,4267898,10402404,16.1575474912,15.2666319923,673.0,172.20.2.60,18,14670302,16.5013357361,2.8903717579,6.51174532964,1.0
687,1938314,10862742,16.2008493268,14.477329081,704.0,172.20.2.137,18,12801056,16.3650382255,2.8903717579,6.55677835616,1.0
628,2419062,12780630,16.3634413015,14.6988904197,645.0,172.20.2.120,19,15199692,16.5367857225,2.94443897917,6.4692503168,1.0
711,1874888,228176,12.33787254,14.4440594823,721.0,172.20.1.30,16,2103064.0,14.5589058869,2.77258872224,6.58063913728,1.0
672,3681787,19887742,16.80561412,15.1189087901,696.0,172.20.2.114,19,23569529,16.9754652917,2.94443897917,6.54534966033,1.0
729,2119872,16113740,16.5951828822,14.5668662675,750.0,172.10.2.74,19,18233612,16.718777262,2.94443897917,6.62007320653,1.0
1013,23792412,4275643,15.2684450584,16.9848772643,1024.0,172.10.1.141,24,28068055,17.1501426549,3.17805383035,6.9314718056,1.0
998,12495110,11259278,16.2367030578,16.3408479257,1023.0,172.30.2.34,19,23754388,16.9832778293,2.94443897917,6.93049476595,1.0
637,1508114,11378152,16.2472055833,14.2263704215,660.0,172.20.1.11,21,12886266,16.371672651,3.04452243772,6.49223983502,1.0
752,3032889,6338534,15.6621580694,14.9250261886,762.0,172.10.2.37,20,9371423.0,16.0531755103,2.99573227355,6.63594655569,1.0
635,1371844,10088270,16.1268839207,14.1316663782,663.0,172.10.1.17,25,11460114,16.2543832168,3.21887582487,6.49677499019,1.0
1238,27348904,4567506,15.3344778809,17.1241870129,1250.0,172.10.1.197,22,31916410.0,17.2786308555,3.09104245336,7.1308988303,1.0
751,1385098,6759138,15.7264059251,14.1412814532,773.0,172.10.1.81,25,8144236.0,15.9128209957,3.21887582487,6.65027904859,1.0
937,8876289,26913154,17.1081257213,15.9988941222,1012.0,172.10.1.202,25,35789443,17.3931635196,3.21887582487,6.91968384985,1.0
768,1557070,5406482,15.503109162,14.2583164081,798.0,172.10.1.99,26,6963552.0,15.756200247,3.25809653802,6.68210859745,1.0
730,3040354,6017842,15.6102392813,14.927484514,744.0,172.30.2.87,20,9058196.0,16.0191805412,2.99573227355,6.61204103483,1.0
899,6984387,24492084,17.0138605213,15.7591877873,934.0,172.20.2.30,20,31476471,17.2647508723,2.99573227355,6.83947643823,1.0
668,2136760,7667892,15.8525522985,14.574801221,681.0,172.20.1.186,17,9804652.0,16.0983675249,2.83321334406,6.52356230615,1.0
916,7366005,23568842,16.9754361435,15.8123860548,955.0,172.10.1.227,24,30934847,17.2473938411,3.17805383035,6.86171134048,1.0
742,1873694,6660656,15.7117285362,14.4434224414,762.0,172.10.1.87,27,8534350.0,15.9596097543,3.295836866,6.63594655569,1.0
1082,11046569,21727598,16.8940938077,16.21763044,1107.0,172.10.1.234,22,32774167,17.3051511716,3.09104245336,7.00940893271,1.0
823,4291692,17090962,16.6540603437,15.2721916187,848.0,172.10.2.38,20,21382654,16.8780905906,2.99573227355,6.74288063579,1.0
543,1419579,14907702,16.5173885501,14.1658709067,554.0,172.20.1.160,18,16327281,16.6083479477,2.8903717579,6.31716468675,1.0
745,3593614,6792616,15.7313466978,15.0946689393,765.0,172.30.2.60,23,10386230.0,16.1559914483,3.13549421593,6.63987583383,1.0
652,2300379,10951262,16.2089652587,14.6485844499,669.0,172.30.2.99,21,13251641,16.3996319518,3.04452243772,6.50578406013,1.0
736,2115879,3146432,14.9617796704,14.564980887,750.0,172.30.1.48,21,5262311.0,15.4760808418,3.04452243772,6.62007320653,1.0
29270,543052849,86934244,18.2806625748,20.112717201,29335.0,172.30.1.223,25,629987093,20.2612098898,3.21887582487,10.2865366214,1.0
600,1799215,4132308,15.2343466466,14.4028610166,653.0,172.10.2.51,20,5931523.0,15.5957915677,2.99573227355,6.48157712928,1.0
1215,11835391,22227504,16.9168409989,16.286604838,1256.0,172.20.1.211,21,34062895,17.3437192267,3.04452243772,7.13568734703,1.0
1197,11459629,33196764,17.3179629593,16.2543408953,1229.0,172.20.1.233,21,44656393,17.6145080353,3.04452243772,7.11395610957,1.0
765,2219612,15499882,16.556342969,14.6128429638,783.0,172.30.1.189,17,17719494,16.6901759474,2.83321334406,6.66313269599,1.0
649,1524837,22649322,16.9356404757,14.2373980771,682.0,172.30.2.53,22,24174159,17.0007948107,3.09104245336,6.52502965784,1.0
908,7788339,28413402,17.1623714932,15.868138173,945.0,172.20.2.26,20,36201741,17.4046177696,2.99573227355,6.85118492749,1.0
1005,8869291,5580630,15.5348122312,15.9981054187,1022.0,172.10.1.228,24,14449921,16.4861995054,3.17805383035,6.92951677076,1.0
892922,274524597,17862635,16.6982216589,19.4305514215,926810.0,10.6.6.7,22,292387232,19.4935896187,3.09104245336,13.7395038613,1.0
735,2264999,10978172,16.2114194957,14.6330848754,752.0,172.20.1.105,17,13243171,16.3989925813,2.83321334406,6.62273632395,1.0
1223,18714296,20229260,16.8226406291,16.7447982817,1255.0,172.30.2.38,17,38943556,17.4776238737,2.83321334406,7.13489085157,1.0
829,1397542,7273408,15.7997355155,14.1502255372,842.0,172.10.2.146,18,8670950.0,15.975488916,2.8903717579,6.73578001424,1.0
759,2249449,10149151,16.1329006146,14.6261958553,769.0,172.20.1.126,20,12398600.0,16.333094121,2.99573227355,6.64509096951,1.0
715,2247414,5339468,15.4906365805,14.6252907799,729.0,172.30.1.129,18,7586882.0,15.8419312613,2.8903717579,6.59167373201,1.0
647,2468253,9409114,16.057189352,14.7190211709,669.0,172.30.2.71,22,11877367,16.2901452143,3.09104245336,6.50578406013,1.0
574,1248968,11903794,16.2923677308,14.0378281683,586.0,172.10.2.57,18,13152762,16.3921423326,2.8903717579,6.37331978958,1.0
1190,13202715,25531990,17.0554427337,16.3959330482,1223.0,172.20.1.253,19,38734705,17.4722465262,2.94443897917,7.10906213569,1.0
690,2642550,9457550,16.0623239223,14.787254918,706.0,172.20.1.65,18,12100100.0,16.308724275,2.8903717579,6.55961523749,1.0
740,2043507,10859541,16.2005546064,14.5301780075,777.0,172.30.1.3,20,12903048,16.3729741205,2.99573227355,6.65544035037,1.0
670,1762970,7774420,15.8663494152,14.3825104448,683.0,172.30.1.79,19,9537390.0,16.0707304211,2.94443897917,6.52649485957,1.0
1098,13767900,9558840,16.0729769388,16.4378503536,1120.0,172.30.2.28,20,23326740.0,16.9651109,2.99573227355,7.02108396429,1.0
663,1904775,5817622,15.5764021451,14.4598744493,687.0,172.10.1.68,25,7722397.0,15.859635366,3.21887582487,6.53233429222,1.0
620,2469706,16908600,16.6433329262,14.7196096732,637.0,172.20.2.57,17,19378306,16.7796647509,2.83321334406,6.45676965557,1.0
1006,8280485,15811472,16.5762463105,15.9294120995,1034.0,172.10.1.243,23,24091957,16.9973886083,3.13549421593,6.94119005507,1.0
745,2365886,8690870,15.9777836073,14.6766631398,760.0,172.30.2.89,22,11056756,16.2185522018,3.09104245336,6.63331843328,1.0
1093,25749045,9010680,16.0139210984,17.063908097,1116.0,172.10.1.132,24,34759725,17.3639699469,3.17805383035,7.01750614294,1.0
717,3175340,5070304,15.4389113343,14.9709252712,733.0,172.10.2.3,22,8245644.0,15.9251956189,3.09104245336,6.59714570189,1.0
1091,23147080,1706482,14.3499444994,16.9573791966,1109.0,172.10.1.125,25,24853562,17.0285116403,3.21887582487,7.01121398735,1.0
550,1408499,12551550,16.3453547219,14.1580351563,563.0,172.20.1.161,19,13960049,16.4517101653,2.94443897917,6.33327962814,1.0
1142,25705484,2324177,14.6588765558,17.0622149123,1155.0,172.10.1.138,23,28029661,17.1487738289,3.13549421593,7.05185562296,1.0
577,2069010,9622,9.17180742226,14.54258079,595.0,172.20.1.1,20,2078632.0,14.547220543,2.99573227355,6.38856140555,1.0
306,773170,944190,13.7580826961,13.5582542258,5163.0,172.0.0.1,40,1717360.0,14.3562987859,3.68887945411,8.54927308488,1.0
556,1754398,8305974,15.9324855729,14.3776363361,568.0,172.20.1.25,17,10060372,16.1241147001,2.83321334406,6.34212141872,1.0
843,4537273,22789288,16.941801159,15.3278367288,869.0,172.10.1.222,23,27326561,17.1233697176,3.13549421593,6.76734312527,1.0
646,2460618,3168540,14.9687814719,14.7159230959,661.0,172.30.1.135,19,5629158.0,15.543470433,2.94443897917,6.49375383985,1.0
668,1543333,5725466,15.5604345015,14.2494549214,689.0,172.20.1.170,19,7268799.0,15.7991016364,2.94443897917,6.53524127101,1.0
698,2811853,17613338,16.6841670139,14.8493542546,723.0,172.10.1.1,24,20425191,16.83227955,3.17805383035,6.58340922216,1.0
785,2717615,3064570,14.9354178239,14.8152652154,795.0,172.20.2.5,19,5782185.0,15.5702921969,2.94443897917,6.67834211465,1.0
543,1161053,15562264,16.5603595674,13.9648379099,556.0,172.20.1.22,17,16723317,16.6323145311,2.83321334406,6.32076829425,1.0
